,predicted,measured,prob_predicted,co2,temperature,time
19277,0,0,0.023359394,413.7604712,22.12029768,5/15/2021 16:42
19278,0,0,0.030298147,413.7905164,22.1184129,5/15/2021 16:45
19279,0,0,0.007508193,413.6906132,22.11636942,5/15/2021 16:48
19280,0,0,0.000739407,413.5277713,22.11296288,5/15/2021 16:51
19281,0,0,0.000121049,413.1457065,22.10785263,5/15/2021 16:54
19282,0,0,1.87E-05,412.6782124,22.10352764,5/15/2021 16:57
19283,0,0,2.01E-06,412.2465396,22.10255541,5/15/2021 17:00
19284,0,0,6.12E-07,411.8375207,22.09983872,5/15/2021 17:03
19285,0,0,6.00E-07,411.5372539,22.09710591,5/15/2021 17:06
19286,0,0,1.04E-06,411.2047124,22.09408369,5/15/2021 17:09
19287,0,0,2.40E-06,410.9156422,22.09146983,5/15/2021 17:12
19288,0,0,3.22E-06,410.4101363,22.09200296,5/15/2021 17:15
19289,0,0,1.51E-06,409.8576439,22.09273639,5/15/2021 17:18
19290,0,0,3.20E-07,409.575916,22.09374345,5/15/2021 17:21
19291,0,0,2.37E-07,409.7197796,22.09512486,5/15/2021 17:24
19292,0,0,5.20E-06,409.9466213,22.09701875,5/15/2021 17:27
19293,0,0,0.000274278,410.125125,22.09961452,5/15/2021 17:30
19294,0,0,0.001567717,410.1991412,22.09917174,5/15/2021 17:33
19295,0,0,0.000952116,410.0240716,22.09864614,5/15/2021 17:36
19296,0,0,0.000181735,409.9254091,22.09798515,5/15/2021 17:39
19297,0,0,3.69E-05,409.7372876,22.09812267,5/15/2021 17:42
19298,0,0,2.20E-05,409.7888948,22.09807246,5/15/2021 17:45
19299,0,0,3.40E-05,410.1273915,22.0988295,5/15/2021 17:48
19300,0,0,0.000319657,410.2256273,22.09946949,5/15/2021 17:51
19301,0,0,0.001824249,409.9674259,22.10105643,5/15/2021 17:54
19302,0,0,0.000219956,409.602967,22.10274901,5/15/2021 17:57
19303,0,0,6.91E-06,409.3428049,22.10271649,5/15/2021 18:00
19304,0,0,2.05E-06,409.2519232,22.10295562,5/15/2021 18:03
19305,0,0,4.20E-06,408.9062339,22.10149031,5/15/2021 18:06
19306,0,0,7.33E-06,408.5471679,22.10017403,5/15/2021 18:09
19307,0,0,1.86E-06,408.0808188,22.09987515,5/15/2021 18:12
19308,0,0,5.39E-07,407.7005515,22.10056379,5/15/2021 18:15
19309,0,0,3.10E-07,407.4573393,22.10130881,5/15/2021 18:18
19310,0,0,4.40E-07,407.5168611,22.10218471,5/15/2021 18:21
19311,0,0,3.71E-06,407.731069,22.10327908,5/15/2021 18:24
19312,0,0,6.35E-05,408.0443838,22.10470136,5/15/2021 18:27
19313,0,0,0.000579124,408.626137,22.10459378,5/15/2021 18:30
19314,0,0,0.003340072,409.0725039,22.10594557,5/15/2021 18:33
19315,0,0,0.011525847,409.4301212,22.10589192,5/15/2021 18:36
19316,0,0,0.008484585,409.3937506,22.10642747,5/15/2021 18:39
19317,0,0,0.001796265,408.9197551,22.10760576,5/15/2021 18:42
19318,0,0,2.61E-05,408.0897351,22.10954462,5/15/2021 18:45
19319,0,0,1.19E-07,407.0926885,22.11043795,5/15/2021 18:48
19320,0,0,2.58E-09,406.2139109,22.11037508,5/15/2021 18:51
19321,0,0,5.24E-10,405.7315243,22.10934971,5/15/2021 18:54
19322,0,0,1.49E-09,405.4312901,22.11025931,5/15/2021 18:57
19323,0,0,3.32E-08,405.289185,22.11219484,5/15/2021 19:00
19324,0,0,5.20E-07,405.3319984,22.11334986,5/15/2021 19:03
19325,0,0,4.01E-06,405.4940116,22.11583987,5/15/2021 19:06
19326,0,0,2.64E-05,406.1184259,22.11691386,5/15/2021 19:09
19327,0,0,0.000380429,406.4906829,22.11667923,5/15/2021 19:12
19328,0,0,0.003294153,406.5140081,22.11811253,5/15/2021 19:15
19329,0,0,0.000798476,406.3117342,22.11835708,5/15/2021 19:18
19330,0,0,3.30E-05,406.1646337,22.12043735,5/15/2021 19:21
19331,0,0,4.97E-06,405.9379965,22.12256134,5/15/2021 19:24
19332,0,0,2.90E-06,405.385159,22.12394147,5/15/2021 19:27
19333,0,0,5.06E-07,404.7638374,22.12571575,5/15/2021 19:30
19334,0,0,5.39E-08,404.0978996,22.1270616,5/15/2021 19:33
19335,0,0,1.72E-08,403.3427517,22.12711361,5/15/2021 19:36
19336,0,0,9.22E-09,402.4588789,22.12687698,5/15/2021 19:39
19337,0,0,3.28E-09,402.0068941,22.12732805,5/15/2021 19:42
19338,0,0,4.57E-09,402.0395986,22.12651193,5/15/2021 19:45
19339,0,0,7.71E-08,402.223263,22.125347,5/15/2021 19:48
19340,0,0,4.97E-06,402.3432538,22.12371676,5/15/2021 19:51
19341,0,0,3.79E-05,402.1535699,22.12245821,5/15/2021 19:54
19342,0,0,1.24E-05,401.648243,22.12044547,5/15/2021 19:57
19343,0,0,6.11E-07,400.8257403,22.11747729,5/15/2021 20:00
19344,0,0,2.24E-08,400.1758118,22.11425683,5/15/2021 20:03
19345,0,0,7.68E-09,399.8704643,22.11246205,5/15/2021 20:06
19346,0,0,1.72E-08,399.9541634,22.10991348,5/15/2021 20:09
19347,0,0,2.85E-07,400.4402787,22.10935626,5/15/2021 20:12
19348,0,0,8.44E-06,401.209422,22.10973466,5/15/2021 20:15
19349,0,0,0.000272743,401.7705074,22.11108653,5/15/2021 20:18
19350,0,0,0.001772,401.8836436,22.11354705,5/15/2021 20:21
19351,0,0,0.000426923,402.0101441,22.11536227,5/15/2021 20:24
19352,0,0,5.13E-05,402.156659,22.11671372,5/15/2021 20:27
19353,0,0,3.31E-05,402.3478399,22.11773655,5/15/2021 20:30
19354,0,0,4.57E-05,402.8048047,22.12053303,5/15/2021 20:33
19355,0,0,0.000122159,403.27625,22.12238281,5/15/2021 20:36
19356,0,0,0.000615904,404.0383203,22.12447087,5/15/2021 20:39
19357,0,0,0.002483804,405.2342226,22.12500602,5/15/2021 20:42
19358,0,0,0.016946547,406.8275472,22.12604177,5/15/2021 20:45
19359,0,0,0.068058819,408.1606266,22.12568169,5/15/2021 20:48
19360,0,0,0.136602178,409.3717685,22.12588979,5/15/2021 20:51
19361,0,0,0.131053776,410.0440874,22.12568687,5/15/2021 20:54
19362,0,0,0.084994033,410.6048149,22.12605263,5/15/2021 20:57
19363,0,0,0.045788538,410.839024,22.12602366,5/15/2021 21:00
19364,0,0,0.019037182,411.1401355,22.12659705,5/15/2021 21:03
19365,0,0,0.00634403,411.2652605,22.12683014,5/15/2021 21:06
19366,0,0,0.003594772,411.4399115,22.12674625,5/15/2021 21:09
19367,0,0,0.001976965,411.3385537,22.12633699,5/15/2021 21:12
19368,0,0,0.000696225,411.1530513,22.12556142,5/15/2021 21:15
19369,0,0,8.71E-05,410.876854,22.125342,5/15/2021 21:18
19370,0,0,1.57E-05,410.5853421,22.12765677,5/15/2021 21:21
19371,0,0,6.09E-06,410.0033645,22.12873723,5/15/2021 21:24
19372,0,0,1.11E-06,409.4657232,22.12969141,5/15/2021 21:27
19373,0,0,1.93E-07,408.6946543,22.13061472,5/15/2021 21:30
19374,0,0,3.86E-08,408.0420509,22.13059951,5/15/2021 21:33
19375,0,0,1.31E-08,407.8116525,22.12964425,5/15/2021 21:36
19376,0,0,3.50E-08,407.8134194,22.12965342,5/15/2021 21:39
19377,0,0,1.55E-06,408.1935282,22.12962793,5/15/2021 21:42
19378,0,0,9.44E-05,408.4289898,22.13056523,5/15/2021 21:45
19379,0,0,0.001209663,408.6543504,22.13455905,5/15/2021 21:48
19380,0,0,0.001255734,408.641146,22.13800878,5/15/2021 21:51
19381,0,0,0.000436873,408.5440562,22.13925938,5/15/2021 21:54
19382,0,0,7.51E-05,408.6283721,22.13843593,5/15/2021 21:57
19383,0,0,5.24E-05,408.9075252,22.13745607,5/15/2021 22:00
19384,0,0,0.000234877,409.5564308,22.13722181,5/15/2021 22:03
19385,0,0,0.003769278,410.4509794,22.13770973,5/15/2021 22:06
19386,0,0,0.034175359,411.022626,22.13596863,5/15/2021 22:09
19387,0,0,0.055902109,411.1155352,22.13382439,5/15/2021 22:12
19388,0,0,0.020923879,410.819998,22.13206259,5/15/2021 22:15
19389,0,0,0.000482231,410.3584605,22.12950705,5/15/2021 22:18
19390,0,0,4.77E-06,410.0177691,22.12790222,5/15/2021 22:21
19391,0,0,9.20E-07,409.6478546,22.12508761,5/15/2021 22:24
19392,0,0,9.31E-07,409.1577255,22.12178175,5/15/2021 22:27
19393,0,0,6.81E-07,408.458369,22.11865408,5/15/2021 22:30
19394,0,0,1.06E-07,407.8508494,22.11439181,5/15/2021 22:33
19395,0,0,2.58E-08,407.4154147,22.10956872,5/15/2021 22:36
19396,0,0,2.75E-08,407.2435215,22.1087025,5/15/2021 22:39
19397,0,0,2.26E-07,407.1569805,22.10670653,5/15/2021 22:42
19398,0,0,2.60E-06,406.9241375,22.10638122,5/15/2021 22:45
19399,0,0,6.30E-06,406.5277082,22.10469403,5/15/2021 22:48
19400,0,0,1.47E-06,406.2990498,22.10147624,5/15/2021 22:51
19401,0,0,6.34E-07,406.3812963,22.09940607,5/15/2021 22:54
19402,0,0,2.70E-06,406.4236725,22.09527651,5/15/2021 22:57
19403,0,0,2.65E-05,406.3904159,22.0916746,5/15/2021 23:00
19404,0,0,3.87E-05,406.179201,22.09024015,5/15/2021 23:03
19405,0,0,1.11E-05,405.5669061,22.09082972,5/15/2021 23:06
19406,0,0,6.07E-07,404.9733018,22.09150226,5/15/2021 23:09
19407,0,0,4.56E-08,404.5580277,22.09132503,5/15/2021 23:12
19408,0,0,2.89E-08,404.2885564,22.0912803,5/15/2021 23:15
19409,0,0,1.20E-07,403.9709408,22.09036359,5/15/2021 23:18
19410,0,0,4.19E-07,403.6314192,22.08948325,5/15/2021 23:21
19411,0,0,4.81E-07,403.9180395,22.08855124,5/15/2021 23:24
19412,0,0,2.17E-06,404.6364638,22.08747434,5/15/2021 23:27
19413,0,0,0.000186178,405.5185344,22.08614488,5/15/2021 23:30
19414,0,0,0.009213365,406.1954585,22.08342991,5/15/2021 23:33
19415,0,0,0.022688868,406.7289285,22.08005793,5/15/2021 23:36
19416,0,0,0.01281424,407.3322913,22.07769175,5/15/2021 23:39
19417,0,0,0.011074411,408.2388832,22.07609474,5/15/2021 23:42
19418,0,0,0.02321885,408.9713635,22.0731072,5/15/2021 23:45
19419,0,0,0.043512318,409.34998,22.07043038,5/15/2021 23:48
19420,0,0,0.02771765,409.5495946,22.0677966,5/15/2021 23:51
19421,0,0,0.006002623,409.4071687,22.06594248,5/15/2021 23:54
19422,0,0,0.000487857,409.1834596,22.06468261,5/15/2021 23:57
19423,0,0,4.81E-07,406.8568183,22.06463981,5/16/2021 0:12
19424,0,0,7.81E-07,406.2649602,22.06556998,5/16/2021 0:15
19425,0,0,1.47E-07,405.6235982,22.06405713,5/16/2021 0:18
19426,0,0,3.91E-08,405.1715959,22.06295001,5/16/2021 0:21
19427,0,0,3.19E-08,405.3257532,22.06213788,5/16/2021 0:24
19428,0,0,5.25E-07,405.7344859,22.06153954,5/16/2021 0:27
19429,0,0,7.84E-05,405.9646672,22.06009516,5/16/2021 0:30
19430,0,0,0.001167145,405.9323151,22.05866029,5/16/2021 0:33
19431,0,0,0.000308423,405.6531946,22.05609145,5/16/2021 0:36
19432,0,0,1.90E-05,405.3263936,22.05613176,5/16/2021 0:39
19433,0,0,1.96E-06,404.9222319,22.05678524,5/16/2021 0:42
19434,0,0,6.01E-07,404.6112934,22.05711724,5/16/2021 0:45
19435,0,0,3.94E-07,404.3874843,22.05816097,5/16/2021 0:48
19436,0,0,5.65E-07,404.3314235,22.0590208,5/16/2021 0:51
19437,0,0,2.03E-06,404.5455052,22.06078271,5/16/2021 0:54
19438,0,0,1.70E-05,404.6431373,22.06162289,5/16/2021 0:57
19439,0,0,9.92E-05,404.3460832,22.06262535,5/16/2021 1:00
19440,0,0,2.26E-05,404.0406373,22.06289035,5/16/2021 1:03
19441,0,0,1.56E-06,404.0512553,22.06344439,5/16/2021 1:06
19442,0,0,1.60E-06,404.4599987,22.06334287,5/16/2021 1:09
19443,0,0,3.27E-05,404.932742,22.06457563,5/16/2021 1:12
19444,0,0,0.00093395,405.1157595,22.06526596,5/16/2021 1:15
19445,0,0,0.001430978,405.318353,22.06548288,5/16/2021 1:18
19446,0,0,0.000414571,405.7967818,22.06724809,5/16/2021 1:21
19447,0,0,0.000734963,405.8968888,22.06873811,5/16/2021 1:24
19448,0,0,0.001128334,406.0326846,22.06810194,5/16/2021 1:27
19449,0,0,0.000298996,406.3067489,22.06727597,5/16/2021 1:30
19450,0,0,0.000315278,406.6074881,22.06717759,5/16/2021 1:33
19451,0,0,0.000924804,406.971976,22.06679697,5/16/2021 1:36
19452,0,0,0.00201174,407.4946616,22.06609605,5/16/2021 1:39
19453,0,0,0.004800224,407.8428134,22.06500473,5/16/2021 1:42
19454,0,0,0.007709804,408.1892465,22.06341388,5/16/2021 1:45
19455,0,0,0.005175646,408.6126042,22.06216442,5/16/2021 1:48
19456,0,0,0.006535282,409.0072223,22.06413141,5/16/2021 1:51
19457,0,0,0.009947087,409.3715627,22.06751153,5/16/2021 1:54
19458,0,0,0.010469045,409.5860594,22.06764281,5/16/2021 1:57
19459,0,0,0.006155853,409.5531619,22.06753837,5/16/2021 2:00
19460,0,0,0.001454098,409.8365807,22.06918777,5/16/2021 2:03
19461,0,0,0.000821768,410.4066576,22.07075595,5/16/2021 2:06
19462,0,0,0.006001474,410.8714002,22.07239971,5/16/2021 2:09
19463,0,0,0.027794451,411.3622828,22.07228345,5/16/2021 2:12
19464,0,0,0.030713832,411.7443937,22.07039554,5/16/2021 2:15
19465,0,0,0.025668614,411.938944,22.06954718,5/16/2021 2:18
19466,0,0,0.012216992,411.9133887,22.06965354,5/16/2021 2:21
19467,0,0,0.002454454,411.7691723,22.06972525,5/16/2021 2:24
19468,0,0,0.000262135,411.703873,22.07076949,5/16/2021 2:27
19469,0,0,8.65E-05,411.9079611,22.07189067,5/16/2021 2:30
19470,0,0,0.00027811,412.0078453,22.07320093,5/16/2021 2:33
19471,0,0,0.001480746,411.9845141,22.07283127,5/16/2021 2:36
19472,0,0,0.000992326,412.2096342,22.07274475,5/16/2021 2:39
19473,0,0,0.000972954,412.4907178,22.07093269,5/16/2021 2:42
19474,0,0,0.00371801,412.3148731,22.06921391,5/16/2021 2:45
19475,0,0,0.002175318,411.7495158,22.06741652,5/16/2021 2:48
19476,0,0,2.51E-05,411.01811,22.06536078,5/16/2021 2:51
19477,0,0,2.07E-07,410.1835152,22.06484111,5/16/2021 2:54
19478,0,0,1.65E-08,409.262272,22.06580556,5/16/2021 2:57
19479,0,0,4.62E-09,408.6302559,22.06435057,5/16/2021 3:00
19480,0,0,3.49E-09,408.1872655,22.06333063,5/16/2021 3:03
19481,0,0,2.33E-08,407.6110016,22.06364375,5/16/2021 3:06
19482,0,0,1.48E-07,406.8618378,22.06432125,5/16/2021 3:09
19483,0,0,5.16E-08,405.8368579,22.06243088,5/16/2021 3:12
19484,0,0,4.00E-09,404.9165637,22.06178359,5/16/2021 3:15
19485,0,0,6.52E-10,403.9619259,22.06131467,5/16/2021 3:18
19486,0,0,5.47E-10,403.1444807,22.06097721,5/16/2021 3:21
19487,0,0,9.13E-10,401.9244836,22.06173747,5/16/2021 3:24
19488,0,0,5.72E-10,400.4999348,22.06267147,5/16/2021 3:27
19489,0,0,7.05E-11,399.3473795,22.06287263,5/16/2021 3:30
19490,0,0,4.92E-11,398.7815621,22.06236105,5/16/2021 3:33
19491,0,0,3.16E-10,398.7949009,22.06208557,5/16/2021 3:36
19492,0,0,2.37E-08,398.8287299,22.06201865,5/16/2021 3:39
19493,0,0,1.39E-06,398.9404318,22.06315359,5/16/2021 3:42
19494,0,0,6.35E-06,399.1181769,22.06360389,5/16/2021 3:45
19495,0,0,1.19E-05,399.2347397,22.06441459,5/16/2021 3:48
19496,0,0,1.79E-05,399.6157765,22.06566674,5/16/2021 3:51
19497,0,0,3.16E-05,400.3353909,22.06648556,5/16/2021 3:54
19498,0,0,0.000233655,401.0735445,22.06795294,5/16/2021 3:57
19499,0,0,0.002366296,401.5400524,22.06921562,5/16/2021 4:00
19500,0,0,0.002882943,401.9775656,22.06839986,5/16/2021 4:03
19501,0,0,0.001272013,401.9628354,22.06742408,5/16/2021 4:06
19502,0,0,0.000252869,402.0313887,22.06619071,5/16/2021 4:09
19503,0,0,3.28E-05,401.8680809,22.06557641,5/16/2021 4:12
19504,0,0,1.12E-05,401.6925812,22.06451976,5/16/2021 4:15
19505,0,0,3.36E-06,401.5553395,22.06291508,5/16/2021 4:18
19506,0,0,2.20E-06,401.7176319,22.06160191,5/16/2021 4:21
19507,0,0,5.86E-06,401.8236874,22.06344893,5/16/2021 4:24
19508,0,0,2.84E-05,402.0921117,22.06464084,5/16/2021 4:27
19509,0,0,7.44E-05,402.2917471,22.06629683,5/16/2021 4:30
19510,0,0,0.000141257,402.3005573,22.06558251,5/16/2021 4:33
19511,0,0,7.09E-05,402.3834232,22.06442644,5/16/2021 4:36
19512,0,0,3.02E-05,402.3146314,22.06271301,5/16/2021 4:39
19513,0,0,1.96E-05,402.2413027,22.06227088,5/16/2021 4:42
19514,0,0,9.40E-06,402.0511043,22.06205584,5/16/2021 4:45
19515,0,0,4.46E-06,402.2770163,22.06104639,5/16/2021 4:48
19516,0,0,8.40E-06,402.73363,22.06014158,5/16/2021 4:51
19517,0,0,9.88E-05,403.3216066,22.05925092,5/16/2021 4:54
19518,0,0,0.001355932,404.059744,22.05828535,5/16/2021 4:57
19519,0,0,0.006103475,405.0358557,22.05714832,5/16/2021 5:00
19520,0,0,0.020506617,406.262553,22.05672613,5/16/2021 5:03
19521,0,0,0.052363675,407.2825056,22.05597654,5/16/2021 5:06
19522,0,0,0.078481622,408.1637087,22.05582461,5/16/2021 5:09
19523,0,0,0.069586441,409.0302828,22.05625514,5/16/2021 5:12
19524,0,0,0.06781736,409.9208851,22.05731119,5/16/2021 5:15
19525,0,0,0.075041093,410.4985759,22.05909836,5/16/2021 5:18
19526,0,0,0.064101554,411.0071243,22.05979536,5/16/2021 5:21
19527,0,0,0.041340772,411.1833851,22.06147189,5/16/2021 5:24
19528,0,0,0.018841529,411.1349844,22.06229562,5/16/2021 5:27
19529,0,0,0.002426705,411.1540822,22.0623489,5/16/2021 5:30
19530,0,0,0.000344752,411.3075882,22.06363708,5/16/2021 5:33
19531,0,0,0.000490516,411.708853,22.06428897,5/16/2021 5:36
19532,0,0,0.00317558,412.2720032,22.06536975,5/16/2021 5:39
19533,0,0,0.018806292,412.9963536,22.06598751,5/16/2021 5:42
19534,0,0,0.046445686,413.6603394,22.06620402,5/16/2021 5:45
19535,0,0,0.067952171,414.1913591,22.06704093,5/16/2021 5:48
19536,0,0,0.062129896,414.5545148,22.06558193,5/16/2021 5:51
19537,0,0,0.043970361,414.9321219,22.06368113,5/16/2021 5:54
19538,0,0,0.034031026,415.2779413,22.06214843,5/16/2021 5:57
19539,0,0,0.034423061,415.6565547,22.06183059,5/16/2021 6:00
19540,0,0,0.037129369,415.9078237,22.0616958,5/16/2021 6:03
19541,0,0,0.033772808,416.096875,22.06173059,5/16/2021 6:06
19542,0,0,0.024709826,416.1286138,22.06193843,5/16/2021 6:09
19543,0,0,0.013802333,415.8632139,22.06134013,5/16/2021 6:12
19544,0,0,0.00298455,415.2031355,22.05987583,5/16/2021 6:15
19545,0,0,6.24E-05,414.2653706,22.05839912,5/16/2021 6:18
19546,0,0,3.47E-07,413.5781428,22.05776232,5/16/2021 6:21
19547,0,0,2.17E-08,412.6537293,22.05690175,5/16/2021 6:24
19548,0,0,1.38E-08,411.3736887,22.05673135,5/16/2021 6:27
19549,0,0,1.07E-09,410.0680169,22.05623409,5/16/2021 6:30
19550,0,0,4.40E-11,408.9281469,22.05436024,5/16/2021 6:33
19551,0,0,2.24E-11,407.9190915,22.05192242,5/16/2021 6:36
19552,0,0,5.87E-11,406.9209453,22.04967684,5/16/2021 6:39
19553,0,0,2.53E-10,405.8898937,22.05039894,5/16/2021 6:42
19554,0,0,3.27E-10,404.6298314,22.05016093,5/16/2021 6:45
19555,0,0,1.20E-10,403.3567522,22.04993902,5/16/2021 6:48
19556,0,0,4.12E-11,402.5413483,22.049711,5/16/2021 6:51
19557,0,0,7.04E-11,402.1970792,22.04845409,5/16/2021 6:54
19558,0,0,2.13E-09,401.868518,22.04604259,5/16/2021 6:57
19559,0,0,8.23E-08,401.3158086,22.04523535,5/16/2021 7:00
19560,0,0,1.70E-07,400.7216801,22.04395164,5/16/2021 7:03
19561,0,0,4.89E-08,400.0767196,22.0440631,5/16/2021 7:06
19562,0,0,2.12E-08,399.4444311,22.04358086,5/16/2021 7:09
19563,0,0,1.71E-08,399.0005857,22.04145671,5/16/2021 7:12
19564,0,0,2.40E-08,398.6597988,22.04047823,5/16/2021 7:15
19565,0,0,6.84E-08,398.4469918,22.04054758,5/16/2021 7:18
19566,0,0,2.38E-07,398.675884,22.04267168,5/16/2021 7:21
19567,0,0,1.23E-06,399.1163646,22.04406295,5/16/2021 7:24
19568,0,0,2.00E-05,399.7964817,22.04486052,5/16/2021 7:27
19569,0,0,0.00026911,400.515247,22.04414414,5/16/2021 7:30
19570,0,0,0.001680411,401.3895369,22.04484218,5/16/2021 7:33
19571,0,0,0.005042344,402.0027805,22.04502443,5/16/2021 7:36
19572,0,0,0.006968711,402.3463022,22.04670912,5/16/2021 7:39
19573,0,0,0.002527911,402.4304541,22.04806473,5/16/2021 7:42
19574,0,0,0.000308868,402.5396515,22.04822681,5/16/2021 7:45
19575,0,0,6.34E-05,402.7238139,22.04821157,5/16/2021 7:48
19576,0,0,6.10E-05,402.7813578,22.04801748,5/16/2021 7:51
19577,0,0,6.63E-05,403.0130375,22.04762515,5/16/2021 7:54
19578,0,0,7.04E-05,403.2890209,22.04899533,5/16/2021 7:57
19579,0,0,0.000152378,403.4809064,22.05026504,5/16/2021 8:00
19580,0,0,0.000235381,403.2858825,22.05056126,5/16/2021 8:03
19581,0,0,4.28E-05,402.8524468,22.0509136,5/16/2021 8:06
19582,0,0,1.72E-06,402.7092559,22.0513573,5/16/2021 8:09
19583,0,0,5.69E-07,402.5679905,22.05193673,5/16/2021 8:12
19584,0,0,1.40E-06,402.4965242,22.05170984,5/16/2021 8:15
19585,0,0,4.04E-06,402.5827103,22.05165393,5/16/2021 8:18
19586,0,0,9.23E-06,402.8941675,22.05176341,5/16/2021 8:21
19587,0,0,4.93E-05,403.0910414,22.05104923,5/16/2021 8:24
19588,0,0,0.000198403,403.4270194,22.05043997,5/16/2021 8:27
19589,0,0,0.000282752,403.9156994,22.04987471,5/16/2021 8:30
19590,0,0,0.000715293,404.4909493,22.04829693,5/16/2021 8:33
19591,0,0,0.003065733,404.8632941,22.04554883,5/16/2021 8:36
19592,0,0,0.003766702,405.1059683,22.04435562,5/16/2021 8:39
19593,0,0,0.001288457,405.1682394,22.04459798,5/16/2021 8:42
19594,0,0,0.000297762,405.0263344,22.04430013,5/16/2021 8:45
19595,0,0,4.26E-05,404.5970629,22.04643229,5/16/2021 8:48
19596,0,0,2.78E-06,404.2004976,22.04820768,5/16/2021 8:51
19597,0,0,3.67E-07,404.1029821,22.04980384,5/16/2021 8:54
19598,0,0,4.67E-07,404.1327648,22.05038038,5/16/2021 8:57
19599,0,0,4.05E-06,403.947824,22.05099496,5/16/2021 9:00
19600,0,0,1.04E-05,403.5036657,22.05170904,5/16/2021 9:03
19601,0,0,1.39E-06,403.0318738,22.05059402,5/16/2021 9:06
19602,0,0,2.10E-07,402.7642694,22.04753841,5/16/2021 9:09
19603,0,0,1.63E-07,402.4130919,22.04323663,5/16/2021 9:12
19604,0,0,3.55E-07,402.2792236,22.04025852,5/16/2021 9:15
19605,0,0,7.45E-07,402.2852776,22.03930625,5/16/2021 9:18
19606,0,0,2.78E-06,402.1558594,22.03928462,5/16/2021 9:21
19607,0,0,7.27E-06,401.9690271,22.04019144,5/16/2021 9:24
19608,0,0,3.75E-06,401.7300976,22.04011742,5/16/2021 9:27
19609,0,0,1.76E-06,401.2851778,22.03905513,5/16/2021 9:30
19610,0,0,5.08E-07,400.7917757,22.03989835,5/16/2021 9:33
19611,0,0,1.33E-07,400.6145513,22.04173141,5/16/2021 9:36
19612,0,0,1.45E-07,401.0357819,22.04173761,5/16/2021 9:39
19613,0,0,3.12E-06,401.9825908,22.04091758,5/16/2021 9:42
19614,0,0,0.000521489,403.1246588,22.0411893,5/16/2021 9:45
19615,0,0,0.016704658,404.4651926,22.04257994,5/16/2021 9:48
19616,0,0,0.053249337,405.1982457,22.04322859,5/16/2021 9:51
19617,0,0,0.055309977,405.7881233,22.04320009,5/16/2021 9:54
19618,0,0,0.024361383,406.2378133,22.0444916,5/16/2021 9:57
19619,0,0,0.009180187,406.4202846,22.04423227,5/16/2021 10:00
19620,0,0,0.002733511,406.7587844,22.04539617,5/16/2021 10:03
19621,0,0,0.00118903,406.7391626,22.04609969,5/16/2021 10:06
19622,0,0,0.000557683,406.3584571,22.04641318,5/16/2021 10:09
19623,0,0,2.38E-05,405.7325973,22.04536798,5/16/2021 10:12
19624,0,0,4.10E-07,404.7399972,22.04385958,5/16/2021 10:15
19625,0,0,9.95E-09,403.7643968,22.04373714,5/16/2021 10:18
19626,0,0,8.61E-10,403.0572362,22.04198842,5/16/2021 10:21
19627,0,0,7.58E-10,402.7807991,22.04143854,5/16/2021 10:24
19628,0,0,9.54E-09,402.620442,22.04203251,5/16/2021 10:27
19629,0,0,2.90E-07,402.493129,22.04182973,5/16/2021 10:30
19630,0,0,2.08E-06,402.5401289,22.04080992,5/16/2021 10:33
19631,0,0,5.76E-06,402.8331418,22.04087111,5/16/2021 10:36
19632,0,0,3.25E-05,403.2704688,22.0400194,5/16/2021 10:39
19633,0,0,0.000283946,403.7448427,22.04216964,5/16/2021 10:42
19634,0,0,0.001374185,404.5147009,22.04353684,5/16/2021 10:45
19635,0,0,0.004735279,405.1620291,22.04425772,5/16/2021 10:48
19636,0,0,0.013676466,405.1255603,22.04440438,5/16/2021 10:51
19637,0,0,0.002788768,405.2016475,22.04599147,5/16/2021 10:54
19638,0,0,0.000112197,405.4658994,22.04717771,5/16/2021 10:57
19639,0,0,0.000103712,405.4977413,22.04808173,5/16/2021 11:00
19640,0,0,0.000204364,405.4263573,22.04879391,5/16/2021 11:03
19641,0,0,5.58E-05,405.341609,22.04838549,5/16/2021 11:06
19642,0,0,1.77E-05,405.2370217,22.04781561,5/16/2021 11:09
19643,0,0,1.21E-05,405.2101364,22.0470273,5/16/2021 11:12
19644,0,0,1.25E-05,405.0942649,22.04794172,5/16/2021 11:15
19645,0,0,1.38E-05,404.8628198,22.0476503,5/16/2021 11:18
19646,0,0,5.95E-06,404.8516567,22.04912392,5/16/2021 11:21
19647,0,0,4.92E-06,404.8696593,22.05050993,5/16/2021 11:24
19648,0,0,1.37E-05,404.7766279,22.05094693,5/16/2021 11:27
19649,0,0,2.14E-05,404.4022592,22.05147863,5/16/2021 11:30
19650,0,0,3.84E-06,403.8271164,22.05215819,5/16/2021 11:33
19651,0,0,2.47E-07,403.7316853,22.05205357,5/16/2021 11:36
19652,0,0,2.01E-07,403.6334227,22.0511543,5/16/2021 11:39
19653,0,0,1.54E-06,403.6245023,22.05037047,5/16/2021 11:42
19654,0,0,8.22E-06,403.6810322,22.05162368,5/16/2021 11:45
19655,0,0,1.61E-05,403.6686653,22.05203926,5/16/2021 11:48
19656,0,0,2.45E-05,403.418165,22.05165877,5/16/2021 11:51
19657,0,0,7.90E-06,403.2854811,22.05144415,5/16/2021 11:54
19658,0,0,2.82E-06,403.3033454,22.05137395,5/16/2021 11:57
19659,0,0,4.41E-06,403.5195442,22.05044115,5/16/2021 12:00
